ID;Make;Model;Transmission;Gears;Horsepower;Torque;Fuel Type;Driveline;Year;
773;Kia;Soul Sport AT;AUTOMATIC;4;142;138.37;GASOLINE;FRONT;2010.09.04
774;Ford;Mustang V6 Convertible;MANUAL;5;210;242.4;GASOLINE;REAR;2010.05.11
775;Ford;Mustang V6 Convertible AT;AUTOMATIC;5;210;242.4;GASOLINE;REAR;2010.05.13
776;Ford;Mustang V6 Premium Convertible;MANUAL;5;210;242.4;GASOLINE;REAR;2010.01.17
777;Ford;Mustang V6 Premium Convertible AT;AUTOMATIC;5;210;242.4;GASOLINE;REAR;2010.03.11
778;Ford;Mustang GT Convertible;MANUAL;5;315;328.25;GASOLINE;REAR;2010.09.22
779;Ford;Mustang GT Convertible AT;AUTOMATIC;5;315;328.25;GASOLINE;REAR;2010.08.09
780;Ford;Mustang GT Premium Convertible;MANUAL;5;315;328.25;GASOLINE;REAR;2010.11.01
781;Ford;Mustang GT Premium Convertible AT;AUTOMATIC;5;315;328.25;GASOLINE;REAR;2010.06.02
782;Audi;R8 Coupe 5.2;MANUAL;6;525;394.91;GASOLINE;FOUR;2010.11.02
783;Audi;R8 Coupe 4.2;MANUAL;6;420;320.17;GASOLINE;FOUR;2010.01.17
784;Kia;Sedona LX;AUTOMATIC;6;271;250.48;GASOLINE;FRONT;2012.09.04
785;Kia;Sedona EX;AUTOMATIC;6;271;250.48;GASOLINE;FRONT;2012.11.14
786;Ford;Mustang Shelby GT500 Convertible;MANUAL;6;550;515.1;GASOLINE;REAR;2012.07.20
787;Ford;Mustang Shelby GT500 Coupe;MANUAL;6;550;515.1;GASOLINE;REAR;2012.05.01
788;Ford;Mustang Shelby GT500 Convertible;MANUAL;6;550;515.1;GASOLINE;REAR;2011.12.26
789;Ford;Shelby GT500 Coupe;MANUAL;6;550;515.1;GASOLINE;REAR;2011.10.25
790;Ford;Mustang Shelby GT500 Coupe;MANUAL;6;550;515.1;GASOLINE;REAR;2010.07.02
791;Ford;Mustang Shelby GT500 Convertible;MANUAL;6;550;515.1;GASOLINE;REAR;2010.06.03
792;Kia;Sedona LX;AUTOMATIC;6;271;250.48;GASOLINE;FRONT;2011.11.17
793;Kia;Sedona EX;AUTOMATIC;6;271;250.48;GASOLINE;FRONT;2011.01.08
794;Kia;Sedona;AUTOMATIC;5;244;255.53;GASOLINE;FRONT;2010.05.19
795;Kia;Sedona LX;AUTOMATIC;5;244;255.53;GASOLINE;FRONT;2010.08.21
796;Kia;Sedona EX;AUTOMATIC;5;244;255.53;GASOLINE;FRONT;2010.04.11
797;Audi;R8 Spyder 4.2;MANUAL;6;420;320.17;GASOLINE;FOUR;2011.01.15
798;Volkswagen;GTI 4-Door;MANUAL;6;200;209.07;GASOLINE;FRONT;2010.10.22
799;Audi;R8 Spyder 5.2;MANUAL;6;525;394.91;GASOLINE;FOUR;2011.10.23
800;Kia;Sorento;MANUAL;6;175;170.69;GASOLINE;FRONT;2012.07.08
801;Kia;Sorento LX;AUTOMATIC;6;175;170.69;GASOLINE;FRONT;2012.07.04
802;Kia;Sorento LX AWD;AUTOMATIC;6;175;170.69;GASOLINE;FOUR;2012.07.04
803;Kia;Sorento LX V6;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2012.01.19
804;Kia;Sorento LX V6 AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2012.05.14
805;Kia;Sorento EX;AUTOMATIC;6;191;182.81;GASOLINE;FRONT;2012.07.17
806;Kia;Sorento EX AWD;AUTOMATIC;6;191;182.81;GASOLINE;FOUR;2012.03.08
807;Kia;Sorento EX V6;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2012.05.21
808;Kia;Sorento EX V6 AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2012.06.11
809;Kia;Sorento SX;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2012.04.17
810;Kia;Sorento SX AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2012.02.04
811;Audi;S4 Sedan 3.0;MANUAL;6;333;328.25;GASOLINE;FOUR;2012.05.15
812;Chevrolet;Camaro Coupe 1LS;MANUAL;6;304;275.73;GASOLINE;REAR;2010.04.27
813;Chevrolet;Camaro Coupe 1LS AT;AUTOMATIC;6;304;275.73;GASOLINE;REAR;2010.02.15
814;Chevrolet;Camaro Coupe 1LT;MANUAL;6;304;275.73;GASOLINE;REAR;2010.12.10
815;Chevrolet;Camaro Coupe 1LT AT;AUTOMATIC;6;304;275.73;GASOLINE;REAR;2010.10.24
816;Chevrolet;Camaro Coupe 2LT;MANUAL;6;304;275.73;GASOLINE;REAR;2010.09.16
817;Chevrolet;Camaro Coupe 2LT AT;AUTOMATIC;6;304;275.73;GASOLINE;REAR;2010.02.24
818;Chevrolet;Camaro Coupe 1SS;MANUAL;6;426;424.2;GASOLINE;REAR;2010.04.06
819;Chevrolet;Camaro Coupe 1SS AT;AUTOMATIC;6;426;424.2;GASOLINE;REAR;2010.08.26
820;Chevrolet;Camaro Coupe 2SS;MANUAL;6;426;424.2;GASOLINE;REAR;2010.04.23
821;Chevrolet;Camaro Coupe 2SS AT;AUTOMATIC;6;426;424.2;GASOLINE;REAR;2010.05.20
822;Audi;S4 Sedan 3.0;MANUAL;6;333;328.25;GASOLINE;FOUR;2011.04.28
823;Kia;Sorento;MANUAL;6;175;170.69;GASOLINE;FRONT;2011.12.13
824;Kia;Sorento LX;AUTOMATIC;6;175;170.69;GASOLINE;FRONT;2011.08.22
825;Kia;Sorento LX AWD;AUTOMATIC;6;175;170.69;GASOLINE;FOUR;2011.09.21
826;Kia;Sorento LX V6;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2011.03.08
827;Kia;Sorento LX V6 AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2011.08.27
828;Kia;Sorento EX;AUTOMATIC;6;175;170.69;GASOLINE;FRONT;2011.03.13
829;Kia;Sorento EX AWD;AUTOMATIC;6;175;170.69;GASOLINE;FOUR;2011.06.05
830;Kia;Sorento EX V6;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2011.05.16
831;Kia;Sorento EX V6 AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2011.09.28
832;Kia;Sorento SX;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2011.03.19
833;Kia;Sorento SX AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2011.09.02
834;Kia;Sportage;MANUAL;6;176;169.68;GASOLINE;FRONT;2012.09.06
835;Kia;Sportage LX;AUTOMATIC;6;176;169.68;GASOLINE;FRONT;2012.12.09
836;Kia;Sportage LX AWD;AUTOMATIC;6;176;169.68;GASOLINE;FOUR;2012.08.16
837;Kia;Sportage EX;AUTOMATIC;6;176;169.68;GASOLINE;FRONT;2012.03.25
838;Kia;Sportage EX AWD;AUTOMATIC;6;176;169.68;GASOLINE;FOUR;2012.07.20
839;Kia;Sportage SX;AUTOMATIC;6;260;271.69;GASOLINE;FRONT;2012.12.15
840;Kia;Sportage SX AWD;AUTOMATIC;6;260;271.69;GASOLINE;FOUR;2012.04.10
841;Volkswagen;Golf 2.0L 2-Door TDI;MANUAL;6;140;238.36;DISEL;FRONT;2010.07.17
842;Volkswagen;Golf 2-Door;MANUAL;5;170;178.77;GASOLINE;FRONT;2010.10.12
843;Volkswagen;Golf 2-Door AT;AUTOMATIC;6;170;178.77;GASOLINE;FRONT;2010.04.26
844;Kia;Sportage;MANUAL;6;176;169.68;GASOLINE;FRONT;2011.08.22
845;Kia;Sportage LX;AUTOMATIC;6;176;169.68;GASOLINE;FRONT;2011.07.03
846;Kia;Sportage LX AWD;AUTOMATIC;6;176;169.68;GASOLINE;FOUR;2011.11.22
847;Kia;Sportage EX;AUTOMATIC;6;176;169.68;GASOLINE;FRONT;2011.07.15
848;Kia;Sportage EX AWD;AUTOMATIC;6;176;169.68;GASOLINE;FOUR;2011.02.13
849;Kia;Sportage SX;AUTOMATIC;6;260;266.64;GASOLINE;FRONT;2011.07.01
850;Kia;Sportage SX AWD;AUTOMATIC;6;260;266.64;GASOLINE;FOUR;2011.03.03
851;Audi;S4 Sedan 3.0;MANUAL;6;333;328.25;GASOLINE;FOUR;2010.03.08
852;Kia;Sportage LX;MANUAL;5;140;137.36;GASOLINE;FRONT;2010.01.10
853;Kia;Sportage LX AT;AUTOMATIC;4;140;137.36;GASOLINE;FRONT;2010.10.17
854;Kia;Sportage LX 4WD;MANUAL;5;140;137.36;GASOLINE;FOUR;2010.08.06
855;Kia;Sportage LX V6;AUTOMATIC;4;173;179.78;GASOLINE;FRONT;2010.04.25
856;Kia;Sportage LX V6 4WD;AUTOMATIC;4;173;179.78;GASOLINE;FOUR;2010.01.03
857;Kia;Sportage EX;AUTOMATIC;4;173;179.78;GASOLINE;FRONT;2010.10.17
858;Kia;Sportage EX 4WD;AUTOMATIC;4;173;179.78;GASOLINE;FOUR;2010.03.21
859;Honda;Civic DX Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2010.03.15
860;Honda;Civic DX Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2010.05.17
861;Honda;Civic DX-VP Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2010.07.01
862;Honda;Civic DX-VP Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2010.03.22
863;Honda;Civic LX Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2010.04.18
864;Honda;Civic LX Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2010.08.03
865;Honda;Civic LX-S Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2010.12.14
866;Honda;Civic LX-S Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2010.05.11
867;Honda;Civic EX Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2010.06.08
868;Honda;Civic EX Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2010.03.15
869;Honda;Civic EX-L Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2010.04.03
870;Honda;Civic EX-L Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2010.10.16
871;Honda;Civic Si Sedan;MANUAL;6;197;140.39;GASOLINE;FRONT;2010.02.04
872;Honda;Civic GX Sedan;AUTOMATIC;5;113;110.09;GAS;FRONT;2010.01.27
873;Nissan;Pathfinder SV;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2011.10.12
874;Nissan;Pathfinder Silver Edition;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2011.07.05
875;Nissan;Pathfinder Silver Edition 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2011.03.06
876;Nissan;Pathfinder SV 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2011.05.23
877;Nissan;Pathfinder S;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2011.10.09
878;Nissan;Pathfinder S 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2011.04.10
879;Nissan;Pathfinder LE;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2011.11.23
880;Nissan;Pathfinder LE 4x4 V8;AUTOMATIC;5;310;391.88;GASOLINE;FOUR;2011.10.12
881;Nissan;Pathfinder LE 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2011.01.09
882;Hyundai;Santa Fe GLS AT;AUTOMATIC;6;175;170.69;GASOLINE;FRONT;2011.12.25
883;Hyundai;Santa Fe SE AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2011.04.15
884;Hyundai;Santa Fe Limited 3.5 AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2011.02.26
885;Hyundai;Santa Fe SE;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2011.11.08
886;Hyundai;Santa Fe GLS AT AWD;AUTOMATIC;6;175;170.69;GASOLINE;FOUR;2011.09.24
887;Hyundai;Santa Fe Limited 3.5;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2011.04.05
888;Hyundai;Santa Fe Limited;AUTOMATIC;6;175;170.69;GASOLINE;FRONT;2011.03.11
889;Hyundai;Santa Fe GLS;MANUAL;6;175;170.69;GASOLINE;FRONT;2011.04.11
890;Hyundai;Santa Fe GLS 3.5 AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2011.10.13
891;Hyundai;Santa Fe GLS 3.5;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2011.01.03
892;Hyundai;Santa Fe SE;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2010.08.19
893;Hyundai;Santa Fe Limited 3.5 AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2010.10.09
894;Hyundai;Santa Fe GLS AT AWD;AUTOMATIC;6;175;170.69;GASOLINE;FOUR;2010.04.27
895;Hyundai;Santa Fe Limited;AUTOMATIC;6;175;170.69;GASOLINE;FRONT;2010.01.24
896;Hyundai;Santa Fe Limited 3.5;AUTOMATIC;6;276;250.48;GASOLINE;FRONT;2010.08.01
897;Hyundai;Santa Fe SE AWD;AUTOMATIC;6;276;250.48;GASOLINE;FOUR;2010.08.13
898;Hyundai;Santa Fe GLS AT;AUTOMATIC;6;175;170.69;GASOLINE;FRONT;2010.11.24
899;Hyundai;Santa Fe GLS;MANUAL;6;175;170.69;GASOLINE;FRONT;2010.07.15
900;Ford;Taurus SE;AUTOMATIC;6;263;251.49;GASOLINE;FRONT;2012.01.04
901;Ford;Taurus SEL;AUTOMATIC;6;263;251.49;GASOLINE;FRONT;2012.11.20
902;Ford;Taurus SEL AWD;AUTOMATIC;6;263;251.49;GASOLINE;FOUR;2012.03.23
903;Ford;Taurus Limited;AUTOMATIC;6;263;251.49;GASOLINE;FRONT;2012.11.23
904;Ford;Taurus Limited AWD;AUTOMATIC;6;263;251.49;GASOLINE;FOUR;2012.11.21
905;Ford;Taurus SE;AUTOMATIC;6;263;251.49;GASOLINE;FRONT;2011.07.06
906;Ford;Taurus SEL;AUTOMATIC;6;263;251.49;GASOLINE;FRONT;2011.07.25
907;Ford;Taurus SEL AWD;AUTOMATIC;6;263;251.49;GASOLINE;FOUR;2011.09.06
908;Ford;Taurus Limited;AUTOMATIC;6;263;251.49;GASOLINE;FRONT;2011.06.25
909;Ford;Taurus Limited AWD;AUTOMATIC;6;263;251.49;GASOLINE;FOUR;2011.09.01
910;Ford;Taurus SE;AUTOMATIC;6;263;251.49;GASOLINE;FRONT;2010.11.25
911;Ford;Taurus SEL;AUTOMATIC;6;263;251.49;GASOLINE;FRONT;2010.06.28
912;Ford;Taurus SEL AWD;AUTOMATIC;6;263;251.49;GASOLINE;FOUR;2010.11.13
913;Ford;Taurus Limited;AUTOMATIC;6;263;251.49;GASOLINE;FRONT;2010.04.15
914;Ford;Taurus Limited AWD;AUTOMATIC;6;263;251.49;GASOLINE;FOUR;2010.03.18
915;Volkswagen;Golf 2.5L 4-Door;AUTOMATIC;6;170;178.77;GASOLINE;FRONT;2010.09.19
916;Volkswagen;Golf 4-Door TDI;MANUAL;6;140;238.36;DISEL;FRONT;2010.02.15
917;Volkswagen;Golf 2.5L 2-Door;MANUAL;5;170;178.77;GASOLINE;FRONT;2011.06.14
918;Volkswagen;Golf 2.5L 2-Door AT;AUTOMATIC;6;170;178.77;GASOLINE;FRONT;2011.05.25
919;Volkswagen;Golf TDI Clean Diesel 2-Door;MANUAL;6;140;238.36;DISEL;FRONT;2011.07.14
920;Ford;Edge SE;AUTOMATIC;6;285;255.53;GASOLINE;FRONT;2011.01.28
921;Ford;Edge SEL;AUTOMATIC;6;285;255.53;GASOLINE;FRONT;2011.11.20
922;Ford;Edge SEL AWD;AUTOMATIC;6;285;255.53;GASOLINE;FOUR;2011.03.13
923;Ford;Edge Limited;AUTOMATIC;6;285;255.53;GASOLINE;FRONT;2011.07.27
924;Ford;Edge Limited AWD;AUTOMATIC;6;285;255.53;GASOLINE;FOUR;2011.07.26
925;Ford;Edge Sport;AUTOMATIC;6;305;282.8;GASOLINE;FRONT;2011.02.10
926;Ford;Edge Sport AWD;AUTOMATIC;6;305;282.8;GASOLINE;FOUR;2011.06.08
927;Volkswagen;Golf 2.5L 4-Door;AUTOMATIC;6;170;178.77;GASOLINE;FRONT;2011.10.15
928;Volkswagen;Golf TDI Clean Diesel 4-Door;MANUAL;6;140;238.36;DISEL;FRONT;2011.01.13
929;Audi;S5 Coupe 4.2 AT;AUTOMATIC;6;354;328.25;GASOLINE;FOUR;2012.06.03
930;Audi;S5 Coupe 4.2;MANUAL;6;354;328.25;GASOLINE;FOUR;2012.03.13
931;Ford;Edge SE;AUTOMATIC;6;285;255.53;GASOLINE;FRONT;2012.03.14
932;Ford;Edge SEL;AUTOMATIC;6;285;255.53;GASOLINE;FRONT;2012.08.27
933;Ford;Edge SEL AWD;AUTOMATIC;6;285;255.53;GASOLINE;FOUR;2012.10.04
934;Ford;Edge Limited;AUTOMATIC;6;285;255.53;GASOLINE;FRONT;2012.09.06
935;Ford;Edge Limited AWD;AUTOMATIC;6;285;255.53;GASOLINE;FOUR;2012.08.02
936;Ford;Edge Sport;AUTOMATIC;6;305;282.8;GASOLINE;FRONT;2012.05.13
937;Ford;Edge Sport AWD;AUTOMATIC;6;305;282.8;GASOLINE;FOUR;2012.05.14
938;Ford;Edge SE;AUTOMATIC;6;265;252.5;GASOLINE;FRONT;2010.05.13
939;Ford;Edge SE Fleet;AUTOMATIC;6;265;252.5;GASOLINE;FRONT;2010.06.15
940;Ford;Edge SEL;AUTOMATIC;6;265;252.5;GASOLINE;FRONT;2010.03.05
941;Ford;Edge SEL AWD;AUTOMATIC;6;265;252.5;GASOLINE;FOUR;2010.10.28
942;Ford;Edge Limited;AUTOMATIC;6;265;252.5;GASOLINE;FRONT;2010.12.08
943;Ford;Edge Limited AWD;AUTOMATIC;6;265;252.5;GASOLINE;FOUR;2010.04.05
944;Ford;Edge Sport;AUTOMATIC;6;265;252.5;GASOLINE;FRONT;2010.07.12
945;Ford;Edge Sport AWD;AUTOMATIC;6;265;252.5;GASOLINE;FOUR;2010.12.12
946;Audi;S5 Coupe 4.2 AT;AUTOMATIC;6;354;328.25;GASOLINE;FOUR;2011.04.10
947;Audi;S5 Coupe 4.2;MANUAL;6;354;328.25;GASOLINE;FOUR;2011.05.03
948;Ford;Edge SE Turbo;AUTOMATIC;6;240;272.7;GASOLINE;FRONT;2012.03.19
949;Ford;Edge Limited Turbo;AUTOMATIC;6;240;272.7;GASOLINE;FRONT;2012.02.11
950;Ford;Edge SEL Turbo;AUTOMATIC;6;240;272.7;GASOLINE;FRONT;2012.03.02
951;Audi;S5 Coupe 4.2 AT;AUTOMATIC;6;354;328.25;GASOLINE;FOUR;2010.05.15
952;Audi;S5 Coupe 4.2;MANUAL;6;354;328.25;GASOLINE;FOUR;2010.02.23
953;Audi;S6;AUTOMATIC;6;435;401.98;GASOLINE;FOUR;2011.07.19
954;Audi;S6;AUTOMATIC;6;435;401.98;GASOLINE;FOUR;2010.01.28
955;Honda;Civic DX Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2011.08.24
956;Honda;Civic DX Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2011.02.19
957;Honda;Civic DX-VP Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2011.03.15
958;Honda;Civic DX-VP Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2011.06.09
959;Honda;Civic LX Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2011.10.18
960;Honda;Civic LX Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2011.06.18
961;Honda;Civic LX-S Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2011.04.07
962;Honda;Civic LX-S Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2011.10.17
963;Honda;Civic EX Sedan;MANUAL;5;140;129.28;GASOLINE;FRONT;2011.03.15
964;Honda;Civic EX Sedan AT;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2011.07.03
965;Honda;Civic EX-L Sedan;AUTOMATIC;5;140;129.28;GASOLINE;FRONT;2011.06.02
966;Honda;Civic Si Sedan;MANUAL;6;197;140.39;GASOLINE;FRONT;2011.06.17
967;Honda;Civic GX Sedan;AUTOMATIC;5;113;110.09;GAS;FRONT;2011.03.01
968;Chevrolet;Corvette Z06 1LZ;MANUAL;6;505;474.7;GASOLINE;REAR;2012.06.23
969;Chevrolet;Corvette Z06 2LZ;MANUAL;6;505;474.7;GASOLINE;REAR;2012.11.09
970;Chevrolet;Corvette Z06 3LZ;MANUAL;6;505;474.7;GASOLINE;REAR;2012.05.20
971;Chevrolet;Corvette Z06 1LZ;MANUAL;6;505;474.7;GASOLINE;REAR;2011.11.20
972;Chevrolet;Corvette Z06 2LZ;MANUAL;6;505;474.7;GASOLINE;REAR;2011.04.19
973;Chevrolet;Corvette Z06 3LZ;MANUAL;6;505;474.7;GASOLINE;REAR;2011.11.06
974;Chevrolet;Corvette Z06 1LZ;MANUAL;6;505;474.7;GASOLINE;REAR;2010.08.07
975;Chevrolet;Corvette Z06 2LZ;MANUAL;6;505;474.7;GASOLINE;REAR;2010.10.03
976;Chevrolet;Corvette Z06 3LZ;MANUAL;6;505;474.7;GASOLINE;REAR;2010.04.08
977;Chevrolet;Corvette Convertible 1LT;MANUAL;6;430;428.24;GASOLINE;REAR;2012.05.07
978;Chevrolet;Corvette Convertible 1LT AT;AUTOMATIC;6;430;428.24;GASOLINE;REAR;2012.11.14
979;Chevrolet;Corvette Convertible 2LT;MANUAL;6;430;428.24;GASOLINE;REAR;2012.04.03
980;Chevrolet;Corvette Convertible 2LT AT;AUTOMATIC;6;430;428.24;GASOLINE;REAR;2012.05.28
981;Chevrolet;Corvette Convertible 3LT;MANUAL;6;430;428.24;GASOLINE;REAR;2012.03.03
982;Chevrolet;Corvette Convertible 3LT AT;AUTOMATIC;6;430;428.24;GASOLINE;REAR;2012.03.02
983;Chevrolet;Corvette Convertible 4LT;MANUAL;6;430;428.24;GASOLINE;REAR;2012.06.05
984;Chevrolet;Corvette Convertible 4LT AT;AUTOMATIC;6;430;428.24;GASOLINE;REAR;2012.08.16
985;Nissan;Pathfinder S 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2010.05.01
986;Nissan;Pathfinder S FE+;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2010.10.19
987;Nissan;Pathfinder SE;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2010.03.22
988;Nissan;Pathfinder LE 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2010.01.13
989;Nissan;Pathfinder LE 4x4 V8;AUTOMATIC;5;310;391.88;GASOLINE;FOUR;2010.10.02
990;Nissan;Pathfinder SE 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2010.05.25
991;Nissan;Pathfinder LE;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2010.01.19
992;Volkswagen;Routan S;AUTOMATIC;6;197;232.3;GASOLINE;FRONT;2010.07.21
993;Volkswagen;Routan SE;AUTOMATIC;6;197;232.3;GASOLINE;FRONT;2010.12.06
994;Volkswagen;Routan SEL;AUTOMATIC;6;251;261.59;GASOLINE;FRONT;2010.02.09
995;Volkswagen;Routan SEL Premium;AUTOMATIC;6;251;261.59;GASOLINE;FRONT;2010.09.12
996;Nissan;Pathfinder LE;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2009.07.21
997;Nissan;Pathfinder SE Off-Road;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2009.12.03
998;Nissan;Pathfinder SE 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2009.05.11
999;Nissan;Pathfinder LE 4x4 V8;AUTOMATIC;5;310;391.88;GASOLINE;FOUR;2009.02.22
1000;Nissan;Pathfinder S;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2009.08.26
1001;Nissan;Pathfinder S 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2009.03.14
1002;Nissan;Pathfinder LE 4x4;AUTOMATIC;5;266;290.88;GASOLINE;FOUR;2009.11.03
1003;Nissan;Pathfinder SE;AUTOMATIC;5;266;290.88;GASOLINE;REAR;2009.06.26
1004;Volkswagen;Routan S;AUTOMATIC;6;283;262.6;GASOLINE;FRONT;2011.09.18
1005;Volkswagen;Routan SE;AUTOMATIC;6;283;262.6;GASOLINE;FRONT;2011.02.15
1006;Volkswagen;Routan SEL;AUTOMATIC;6;283;262.6;GASOLINE;FRONT;2011.01.25
1007;Volkswagen;Routan SEL Premium;AUTOMATIC;6;283;262.6;GASOLINE;FRONT;2011.06.25
1008;Volkswagen;Tiguan S;MANUAL;6;200;209.07;GASOLINE;FRONT;2010.09.17
1009;Volkswagen;Tiguan S AT;AUTOMATIC;6;200;209.07;GASOLINE;FRONT;2010.11.05
1010;Volkswagen;Tiguan SE;AUTOMATIC;6;200;209.07;GASOLINE;FRONT;2010.09.26
1011;Volkswagen;Tiguan SEL;AUTOMATIC;6;200;209.07;GASOLINE;FRONT;2010.02.13
1012;Hyundai;Sonata GLS;MANUAL;6;198;185.84;GASOLINE;FRONT;2012.02.26
1013;Hyundai;Sonata Limited PZEV;AUTOMATIC;6;190;180.79;GASOLINE;FRONT;2012.05.01
1014;Hyundai;Sonata SE;AUTOMATIC;6;200;187.86;GASOLINE;FRONT;2012.05.06
1015;Hyundai;Sonata GLS PZEV;AUTOMATIC;6;190;180.79;GASOLINE;FRONT;2012.02.24
1016;Hyundai;Sonata GLS AT;AUTOMATIC;6;198;185.84;GASOLINE;FRONT;2012.02.10
1017;Hyundai;Sonata SE Turbo;AUTOMATIC;6;274;271.69;GASOLINE;FRONT;2012.07.26
1018;Hyundai;Sonata Limited;AUTOMATIC;6;198;185.84;GASOLINE;FRONT;2012.06.14
1019;Hyundai;Sonata Limited Turbo;AUTOMATIC;6;274;271.69;GASOLINE;FRONT;2012.06.21
1020;Hyundai;Sonata Limited;AUTOMATIC;6;200;187.86;GASOLINE;FRONT;2011.12.17
1021;Hyundai;Sonata Limited Turbo;AUTOMATIC;6;274;271.69;GASOLINE;FRONT;2011.05.16
1022;Hyundai;Sonata GLS AT;AUTOMATIC;6;198;185.84;GASOLINE;FRONT;2011.05.09
1023;Hyundai;Sonata GLS;MANUAL;6;198;185.84;GASOLINE;FRONT;2011.03.23
1024;Hyundai;Sonata SE Turbo;AUTOMATIC;6;274;271.69;GASOLINE;FRONT;2011.04.09
1025;Hyundai;Sonata Limited PZEV;AUTOMATIC;6;190;180.79;GASOLINE;FRONT;2011.01.15
1026;Hyundai;Sonata GLS PZEV;AUTOMATIC;6;190;180.79;GASOLINE;FRONT;2011.01.09
1027;Hyundai;Sonata SE;AUTOMATIC;6;200;187.86;GASOLINE;FRONT;2011.11.13
1028;Hyundai;Sonata GLS AT;AUTOMATIC;5;175;169.68;GASOLINE;FRONT;2010.06.20
1029;Hyundai;Sonata GLS;MANUAL;5;175;169.68;GASOLINE;FRONT;2010.07.18
1030;Hyundai;Sonata GLS PZEV;AUTOMATIC;5;168;164.63;GASOLINE;FRONT;2010.10.17
1031;Hyundai;Sonata SE PZEV;AUTOMATIC;5;168;164.63;GASOLINE;FRONT;2010.04.27
1032;Hyundai;Sonata SE;AUTOMATIC;5;175;169.68;GASOLINE;FRONT;2010.06.11
1033;Hyundai;Sonata Limited;AUTOMATIC;5;175;169.68;GASOLINE;FRONT;2010.04.22
1034;Hyundai;Sonata Limited PZEV;AUTOMATIC;5;168;164.63;GASOLINE;FRONT;2010.07.21
1035;Hyundai;Sonata Limited V6;AUTOMATIC;5;249;231.29;GASOLINE;FRONT;2010.12.13
